"operator(color)","airline (callsign)","flight number","airplane type","from  (ICAO)","to (ICAO)","approach time","departure time","approach altitude override (feet)","special"
VAL,VAL,8111,EJT1,KRDU,KSDF,,17:25,,
VAL,VAL,1435,BTRP,KRDU,KBOS,,17:26,,
FRT,FRT,2380,EJT1,KRDU,KPHL,,17:26,,
TAB,TAB,83,EJT1,KRDU,KBOS,,17:26,,
VAL,VAL,5590,FRJ1,KRDU,KJFK,,17:26,,
VAL,VAL,3286,FRJ1,KRDU,KJFK,,17:27,,
TAB,TAB,126,EJT1,KRDU,KMCO,,17:28,,
MAX,MAX,5079,FRJ1,KRDU,KMCO,,17:28,,
VAL,VAL,3096,EJT1,KRDU,KLGA,,17:29,,
VAL,VAL,7150,FRJ1,KRDU,KMCO,,17:29,,
VAL,VAL,4416,EJT1,KRDU,CYUL,,17:30,,
MAX,MAX,8331,FRJ1,KRDU,KORD,,17:30,,
VAL,VAL,9712,EJT1,KRDU,KDCA,,17:32,,
TAB,TAB,7292,EJT1,KRDU,KAUS,,17:32,,
VAL,VAL,6982,EJT1,KRDU,KEWR,,17:33,,
FRT,FRT,8655,EJT1,KRDU,KMCO,,17:33,,
DEN,DEN,9474,EJT1,KRDU,KBNA,,17:35,,
VAL,VAL,4544,BTRP,KRDU,KLGA,,17:35,,
MAX,MAX,3268,FRJ1,KRDU,KPHL,,17:35,,
VAL,VAL,2083,EJT1,KRDU,KIAH,,17:37,,
MAX,MAX,7721,FRJ1,KRDU,KJFK,,17:37,,
DEN,DEN,5108,EJT1,KRDU,KTTN,,17:37,,
MAX,MAX,1716,FRJ1,KRDU,KDEN,,17:39,,
FRT,FRT,1973,EJT1,KRDU,KDCA,,17:41,,
TAB,TAB,1449,EJT1,KRDU,KATL,,17:42,,
MAX,MAX,1993,FRJ1,KRDU,KJFK,,17:42,,
MAX,MAX,234,FRJ1,KRDU,KMIA,,17:43,,
VAL,VAL,7009,FRJ1,KRDU,CYYZ,,17:43,,
MAX,MAX,4079,FRJ1,KRDU,KBOS,,17:43,,
TAB,TAB,9183,FRJ1,KRDU,KEWR,,17:43,,
VAL,VAL,5236,EJT1,KRDU,KDCA,,17:43,,
MAX,MAX,433,FRJ1,KRDU,KJFK,,17:44,,
MAX,MAX,2426,FRJ1,KRDU,KIAH,,17:45,,
VAL,VAL,1812,EJT1,KRDU,KMCO,,17:47,,
TAB,TAB,5973,EJT1,KRDU,KIAD,,17:48,,
MAX,MAX,9331,FRJ1,KRDU,KDAL,,17:48,,
TAB,TAB,9023,EJT1,KRDU,KMCO,,17:50,,
VAL,VAL,9993,EJT1,KRDU,CYYZ,,17:51,,
VAL,VAL,2905,EJT1,KRDU,KLAX,,17:52,,
MAX,MAX,5732,FRJ1,KRDU,KMIA,,17:52,,
TAB,TAB,814,EJT1,KRDU,KLGA,,17:52,,
MAX,MAX,3356,FRJ1,KRDU,KJFK,,17:52,,
MAX,MAX,662,FRJ1,KRDU,KPHF,,17:53,,
MAX,MAX,4196,FRJ1,KRDU,KORD,,17:54,,
VAL,VAL,1306,EJT1,KRDU,KCMH,,17:55,,
VAL,VAL,2968,EJT1,KRDU,KEWR,,17:55,,
MAX,MAX,9114,FRJ1,KRDU,KMDT,,17:55,,
FRT,FRT,5415,EJT1,KRDU,KPHL,,17:55,,
VAL,VAL,1393,EJT1,KRDU,KPIT,,17:55,,
VAL,VAL,7120,EJT1,KRDU,KFLL,,17:57,,
MAX,MAX,8771,FRJ1,KRDU,KORD,,17:58,,
VAL,VAL,6028,EJT1,KRDU,KPIT,,17:59,,
MAX,MAX,6335,FRJ1,KRDU,KLAS,,17:59,,
DEN,DEN,6326,FRJ1,KRDU,KJFK,,18:00,,
MAX,MAX,665,FRJ1,KRDU,KDAL,,18:04,,
TAB,TAB,8110,EJT1,KRDU,KATL,,18:06,,
MAX,MAX,4142,FRJ1,KRDU,KAUS,,18:07,,
FRT,FRT,1293,EJT1,KRDU,KDCA,,18:08,,
VAL,VAL,9892,EJT1,KRDU,KCMH,,18:08,,
MAX,MAX,8069,FRJ1,KRDU,KMIA,,18:09,,
MAX,MAX,9017,FRJ1,KRDU,KLAS,,18:09,,
VAL,VAL,7967,BTRP,KRDU,KBOS,,18:11,,
VAL,VAL,9179,FRJ1,KRDU,KEWR,,18:13,,
MAX,MAX,7898,FRJ1,KRDU,KDEN,,18:15,,
VAL,VAL,5082,EJT1,KRDU,KLAS,,18:17,,
FRT,FRT,7901,EJT1,KRDU,KJFK,,18:19,,
TAB,TAB,1319,FRJ1,KRDU,KBOS,,18:19,,
FRT,FRT,7650,EJT1,KRDU,KSLC,,18:20,,
MAX,MAX,9632,FRJ1,KRDU,KAUS,,18:20,,
MAX,MAX,9481,FRJ1,KRDU,LFPG,,18:23,,
VAL,VAL,3724,FRJ1,KRDU,KFLL,,18:27,,
MAX,MAX,363,FRJ1,KRDU,KMDW,,18:27,,
DEN,DEN,6351,EJT1,KRDU,KORD,,18:27,,
MAX,MAX,6907,FRJ1,KRDU,KEWR,,18:27,,
MAX,MAX,1752,FRJ1,KRDU,KBNA,,18:29,,
VAL,VAL,1054,EJT1,KRDU,KIAD,,18:30,,
MAX,MAX,7776,FRJ1,KRDU,KBOS,,18:32,,
TAB,TAB,143,FRJ1,KRDU,CYYZ,,18:32,,
MAX,MAX,9025,FRJ1,KRDU,KLGA,,18:34,,
DEN,DEN,1119,FRJ1,KRDU,KJFK,,18:36,,
DEN,DEN,1595,EJT1,KRDU,KIAH,,18:37,,
TAB,TAB,2687,EJT1,KRDU,KLAS,,18:38,,
MAX,MAX,2064,FRJ1,KRDU,KBOS,,18:40,,
MAX,MAX,1588,FRJ1,KRDU,KDFW,,18:42,,
MAX,MAX,1661,FRJ1,KRDU,KIAH,,18:42,,
MAX,MAX,6397,FRJ1,KRDU,KEWN,,18:43,,
DEN,DEN,5477,EJT1,KRDU,KATL,,18:45,,
FRT,FRT,8667,AJT0,KRDU,KJFK,,18:45,,
MAX,MAX,914,FRJ1,KRDU,KMIA,,18:46,,
DEN,DEN,5852,FRJ1,KRDU,KDTW,,18:46,,
MAX,MAX,9527,FRJ1,KRDU,KCLT,,18:49,,
MAX,MAX,3013,FRJ1,KRDU,KEWR,,18:50,,
TAB,TAB,7663,EJT1,KRDU,KHVN,,18:50,,
DEN,DEN,1797,EJT1,KRDU,KJFK,,18:51,,
MAX,MAX,5389,FRJ1,KRDU,KMLI,,18:54,,
MAX,MAX,1483,FRJ1,KRDU,KTPA,,18:54,,
VAL,VAL,6297,EJT1,KRDU,KDFW,,18:55,,
TAB,TAB,6224,FRJ1,KRDU,KDCA,,18:56,,
FRT,FRT,5067,EJT1,KRDU,KCLT,,18:57,,
MAX,MAX,7796,FRJ1,KRDU,KMIA,,18:58,,
MAX,MAX,7764,FRJ1,KRDU,KMSP,,18:58,,
DEN,DEN,1761,EJT1,KRDU,KMSP,,18:59,,
FRT,FRT,7638,EJT1,KRDU,KATL,,19:00,,
TAB,TAB,9925,EJT1,KRDU,KIAD,,19:00,,
MAX,MAX,8409,FRJ1,KRDU,KAUS,,19:01,,
MAX,MAX,9427,FRJ1,KRDU,KMDW,,19:01,,
FRT,FRT,4574,EJT1,KRDU,KOAJ,,19:02,,
FRT,FRT,9611,AJT0,KRDU,KJFK,,19:03,,
VAL,VAL,334,EJT1,KRDU,CYUL,,19:03,,
FRT,FRT,3999,EJT1,KRDU,KMCO,,19:03,,
VAL,VAL,2268,EJT1,KRDU,KAUS,,19:04,,
MAX,MAX,8773,FRJ1,KRDU,KATL,,19:04,,
VAL,VAL,6474,EJT1,KRDU,KDAL,,19:05,,
TAB,TAB,6330,EJT1,KRDU,KHVN,,19:05,,
MAX,MAX,5903,FRJ1,KRDU,KHVN,,19:06,,
MAX,MAX,7592,FRJ1,KRDU,KMIA,,19:06,,
FRT,FRT,6238,EJT1,KRDU,KDCA,,19:07,,
MAX,MAX,8685,FRJ1,KRDU,KATL,,19:07,,
TAB,TAB,2424,FRJ1,KRDU,KEWR,,19:08,,
MAX,MAX,1672,FRJ1,KRDU,KILM,,19:08,,
DEN,DEN,8983,FRJ1,KRDU,KDTW,,19:09,,
TAB,TAB,8718,EJT1,KRDU,KMSP,,19:09,,
MAX,MAX,3629,FRJ1,KRDU,KRDU,,19:09,,
TAB,TAB,4197,FRJ1,KRDU,KBOS,,19:11,,
FRT,FRT,7350,EJT1,KRDU,KATL,,19:11,,
VAL,VAL,8687,FRJ1,KRDU,CYKF,,19:12,,
DEN,DEN,5111,FRJ1,KRDU,KAPF,,19:12,,
TAB,TAB,6363,EJT1,KRDU,KAUS,,19:15,,
MAX,MAX,9571,FRJ1,KRDU,KHVN,,19:16,,
VAL,VAL,1480,EJT1,KRDU,CYYZ,,19:18,,
TAB,TAB,3919,EJT1,KRDU,KDCA,,19:18,,
VAL,VAL,3959,FRJ1,KRDU,CYYZ,,19:18,,
MAX,MAX,3323,FRJ1,KRDU,KAUS,,19:18,,
MAX,MAX,3830,FRJ1,KRDU,KJFK,,19:18,,
DEN,DEN,927,EJT1,KRDU,KMIA,,19:19,,
DEN,DEN,4425,EJT1,KRDU,KTPA,,19:20,,
VAL,VAL,1663,EJT1,KRDU,KIND,,19:22,,
MAX,MAX,3252,FRJ1,KRDU,KMCO,,19:23,,
DEN,DEN,6720,EJT1,KRDU,KJFK,,19:24,,
TAB,TAB,6050,EJT1,KRDU,KHVN,,19:24,,
MAX,MAX,5074,FRJ1,KRDU,KDCA,,19:25,,
MAX,MAX,9056,FRJ1,KRDU,KMIA,,19:26,,
VAL,VAL,581,EJT1,KRDU,KIND,,19:26,,
MAX,MAX,1854,FRJ1,KRDU,KPHL,,19:27,,
FRT,FRT,7260,EJT1,KRDU,KDFW,,19:28,,
TAB,TAB,4239,EJT1,KRDU,KJFK,,19:29,,
DEN,DEN,1189,EJT1,KRDU,KORD,,19:30,,
TAB,TAB,5466,EJT1,KRDU,KDCA,,19:30,,
FRT,FRT,9485,EJT1,KRDU,KLGA,,19:31,,
VAL,VAL,3890,EJT1,KRDU,KLGA,,19:32,,
MAX,MAX,60,FRJ1,KRDU,KLGA,,19:33,,
VAL,VAL,7538,EJT1,KRDU,KDCA,,19:34,,
VAL,VAL,2643,EJT1,KRDU,KLAX,,19:34,,
VAL,VAL,6124,EJT1,KRDU,KDAL,,19:35,,
TAB,TAB,8781,EJT1,KRDU,KCLT,,19:36,,
FRT,FRT,3042,EJT1,KRDU,KPHF,,19:38,,
FRT,FRT,4010,EJT1,KRDU,KCLT,,19:38,,
VAL,VAL,5729,EJT1,KRDU,CYUL,,19:39,,
VAL,VAL,1059,FRJ1,KRDU,KCLT,,19:39,,
TAB,TAB,990,EJT1,KRDU,KMCO,,19:40,,
VAL,VAL,4316,BTRP,KRDU,KEWR,,19:40,,
VAL,VAL,8210,FRJ1,KRDU,KJFK,,19:41,,
VAL,VAL,40,FRJ1,KRDU,KBNA,,19:42,,
DEN,DEN,8854,EJT1,KRDU,KMIA,,19:42,,
FRT,FRT,80,EJT1,KRDU,KATL,,19:42,,
MAX,MAX,5451,FRJ1,KRDU,KHVN,,19:44,,
MAX,MAX,5403,FRJ1,KRDU,KAUS,,19:46,,
TAB,TAB,1479,EJT1,KRDU,KMSP,,19:46,,
FRT,FRT,5930,EJT1,KRDU,KSLC,,19:47,,
MAX,MAX,2986,FRJ1,KRDU,KORD,,19:48,,
TAB,TAB,1966,FRJ1,KRDU,KBNA,,19:48,,
VAL,VAL,6374,FRJ1,KRDU,KEWR,,19:48,,
VAL,VAL,6598,BTRP,KRDU,KCLT,,19:48,,
VAL,VAL,9927,EJT1,KRDU,CYYZ,,19:49,,
VAL,VAL,1776,EJT1,KRDU,KPIT,,19:49,,
MAX,MAX,6936,FRJ1,KRDU,KBOS,,19:49,,
VAL,VAL,3111,BTRP,KRDU,KDEN,,19:50,,
MAX,MAX,9645,FRJ1,KRDU,KMLI,,19:52,,
DEN,DEN,6877,EJT1,KRDU,KORD,,19:53,,
MAX,MAX,5681,FRJ1,KRDU,KFLL,,19:54,,
VAL,VAL,1420,EJT1,KRDU,KFLL,,19:54,,
FRT,FRT,6380,EJT1,KRDU,KLGA,,19:55,,
DEN,DEN,1317,EJT1,KRDU,KILM,,19:55,,
MAX,MAX,7198,FRJ1,KRDU,KILM,,19:55,,
MAX,MAX,5049,FRJ1,KRDU,KMDT,,19:55,,
VAL,VAL,7884,EJT1,KRDU,KDFW,,19:56,,
TAB,TAB,416,FRJ1,KRDU,KDCA,,19:56,,
VAL,VAL,5934,FRJ1,KRDU,KATL,,19:56,,
MAX,MAX,2193,FRJ1,KRDU,KTPA,,19:57,,
VAL,VAL,5730,EJT1,KRDU,KDCA,,19:59,,
VAL,VAL,1734,EJT1,KRDU,KPIT,,20:00,,
TAB,TAB,6863,EJT1,KRDU,KHVN,,20:00,,
MAX,MAX,9016,FRJ1,KRDU,KIAH,,20:01,,
VAL,VAL,1727,EJT1,KRDU,KBOS,,20:01,,
MAX,MAX,1774,FRJ1,KRDU,KDEN,,20:03,,
TAB,TAB,8951,EJT1,KRDU,KEWR,,20:03,,
VAL,VAL,8787,BTRP,KRDU,KMDW,,20:03,,
TAB,TAB,8544,EJT1,KRDU,KATL,,20:04,,
VAL,VAL,63,FRJ1,KRDU,KATL,,20:05,,
VAL,VAL,8007,BTRP,KRDU,KBOS,,20:08,,
VAL,VAL,7959,EJT1,KRDU,CYUL,,20:08,,
MAX,MAX,5573,FRJ1,KRDU,KEWR,,20:09,,
VAL,VAL,6268,EJT1,KRDU,CYUL,,20:15,,
MAX,MAX,9526,FRJ1,KRDU,KSEA,,20:19,,
VAL,VAL,8853,FRJ1,KRDU,KATL,,20:21,,
TAB,TAB,2234,FRJ1,KRDU,KLGA,,20:21,,
VAL,VAL,8792,EJT1,KRDU,KPHX,,20:22,,
VAL,VAL,7947,BTRP,KRDU,KEWR,,20:22,,
MAX,MAX,3491,FRJ1,KRDU,KLGA,,20:23,,
MAX,MAX,4671,FRJ1,KRDU,KLAS,,20:23,,
MAX,MAX,1334,FRJ1,KRDU,KMLI,,20:28,,
TAB,TAB,4359,EJT1,KRDU,KATL,,20:28,,
MAX,MAX,7434,FRJ1,KRDU,KTPA,,20:29,,
FRT,FRT,3699,EJT1,KRDU,KJFK,,20:32,,
VAL,VAL,6992,BTRP,KRDU,KPHL,,20:33,,
DEN,DEN,8253,EJT1,KRDU,KORD,,20:37,,
DEN,DEN,7595,EJT1,KRDU,KTPA,,20:37,,
VAL,VAL,7518,BTRP,KRDU,KCLT,,20:45,,
MAX,MAX,1063,FRJ1,KRDU,KJFK,,20:46,,
TAB,TAB,9996,EJT1,KRDU,KDFW,,20:47,,
MAX,MAX,794,FRJ1,KRDU,KEWR,,20:51,,
VAL,VAL,6235,BTRP,KRDU,KBOS,,20:54,,
MAX,MAX,4641,FRJ1,KRDU,KORD,,20:55,,
MAX,MAX,9734,FRJ1,KRDU,KAUS,,20:57,,
MAX,MAX,6411,FRJ1,KRDU,KMCN,,21:00,,
VAL,VAL,3,EJT1,KRDU,KIND,,21:00,,
MAX,MAX,7984,FRJ1,KRDU,KORD,,21:04,,
DEN,DEN,4324,FRJ1,KRDU,KDTW,,21:04,,
TAB,TAB,8954,EJT1,KRDU,KHVN,,21:05,,
MAX,MAX,9582,FRJ1,KRDU,KTPA,,21:05,,
MAX,MAX,8870,FRJ1,KRDU,KJFK,,21:07,,
VAL,VAL,7722,BTRP,KRDU,KJAX,,21:08,,
MAX,MAX,4347,FRJ1,KRDU,KORD,,21:13,,
FRT,FRT,808,EJT1,KRDU,KPHF,,21:13,,
MAX,MAX,5048,FRJ1,KRDU,KTPA,,21:16,,
MAX,MAX,7671,FRJ1,KRDU,KLGA,,21:16,,
VAL,VAL,6196,EJT1,KRDU,KIAD,,21:17,,
VAL,VAL,2981,EJT1,KRDU,KAUS,,21:19,,
DEN,DEN,8182,EJT1,KRDU,KEWR,,21:20,,
DEN,DEN,7141,EJT1,KRDU,KTPA,,21:21,,
DEN,DEN,4245,EJT1,KRDU,KDCA,,21:22,,
TAB,TAB,2240,EJT1,KRDU,KDCA,,21:23,,
MAX,MAX,7063,FRJ1,KRDU,KLAS,,21:24,,
VAL,VAL,5530,FRJ1,KRDU,KTPA,,21:25,,
DEN,DEN,4657,EJT1,KRDU,KTPA,,21:25,,
MAX,MAX,4293,FRJ1,KRDU,KATL,,21:26,,
VAL,VAL,8075,BTRP,KRDU,KCLT,,21:27,,
VAL,VAL,1960,EJT1,KRDU,KIAH,,21:27,,
MAX,MAX,535,FRJ1,KRDU,KDEN,,21:29,,
MAX,MAX,950,FRJ1,KRDU,KBOS,,21:31,,
VAL,VAL,2544,EJT1,KRDU,KDFW,,21:32,,
VAL,VAL,6945,FRJ1,KRDU,CYKF,,21:37,,
DEN,DEN,7963,FRJ1,KRDU,KJFK,,21:38,,
MAX,MAX,6280,FRJ1,KRDU,KDCA,,21:38,,
VAL,VAL,9337,EJT1,KRDU,KDCA,,21:38,,
TAB,TAB,1628,EJT1,KRDU,KLGA,,21:40,,
TAB,TAB,9792,EJT1,KRDU,KATL,,21:42,,
MAX,MAX,7941,FRJ1,KRDU,KDFW,,21:43,,
MAX,MAX,2232,FRJ1,KRDU,KAUS,,21:44,,
DEN,DEN,808,EJT1,KRDU,KTPA,,21:46,,
VAL,VAL,3624,FRJ1,KRDU,CYKF,,21:47,,
MAX,MAX,4536,FRJ1,KRDU,KDAL,,21:47,,
DEN,DEN,5089,FRJ1,KRDU,KCLT,,21:48,,
DEN,DEN,2464,EJT1,KRDU,KBNA,,21:48,,
MAX,MAX,6637,FRJ1,KRDU,KMCN,,21:50,,
TAB,TAB,3087,FRJ1,KRDU,KDFW,,21:52,,
VAL,VAL,2892,EJT1,KRDU,KDCA,,21:52,,
TAB,TAB,1944,EJT1,KRDU,KLAS,,21:53,,
VAL,VAL,583,EJT1,KRDU,KDEN,,21:57,,
FRT,FRT,1399,EJT1,KRDU,KDCA,,21:57,,
MAX,MAX,4538,FRJ1,KRDU,KDEN,,21:58,,
MAX,MAX,2881,FRJ1,KRDU,KHVN,,22:01,,
DEN,DEN,2855,FRJ1,KRDU,KJFK,,22:04,,
MAX,MAX,6548,FRJ1,KRDU,KMIA,,22:06,,
MAX,MAX,3996,FRJ1,KRDU,KDCA,,22:07,,
MAX,MAX,7578,FRJ1,KRDU,KORD,,22:09,,
MAX,MAX,4205,FRJ1,KRDU,KBOS,,22:10,,
TAB,TAB,6254,EJT1,KRDU,KDTW,,22:12,,
MAX,MAX,2119,FRJ1,KRDU,KMIA,,22:13,,
MAX,MAX,1927,FRJ1,KRDU,KMCO,,22:16,,
MAX,MAX,6025,FRJ1,KRDU,KDAL,,22:16,,
MAX,MAX,3790,FRJ1,KRDU,KFLL,,22:17,,
MAX,MAX,8005,FRJ1,KRDU,KDEN,,22:17,,
VAL,VAL,7038,EJT1,KRDU,KIAD,,22:17,,
FRT,FRT,1925,EJT1,KRDU,KJFK,,22:18,,
LAW,LAW,9758,FRJ1,KRDU,KORF,,22:22,,
MAX,MAX,8066,FRJ1,KRDU,KAUS,,22:24,,
TAB,TAB,1470,EJT1,KRDU,KATL,,22:28,,
MAX,MAX,3421,FRJ1,KRDU,KORD,,22:29,,
VAL,VAL,7879,EJT1,KRDU,KPIT,,22:29,,
MAX,MAX,8254,FRJ1,KRDU,KDCA,,22:31,,
VAL,VAL,4488,EJT1,KRDU,KAUS,,22:33,,
VAL,VAL,5950,BTRP,KRDU,KCLT,,22:34,,
VAL,VAL,6334,EJT1,KRDU,KDCA,,22:35,,
VAL,VAL,622,FRJ1,KRDU,KFLL,,22:37,,
MAX,MAX,7703,FRJ1,KRDU,KDCA,,22:41,,
VAL,VAL,1975,EJT1,KRDU,KFLL,,22:42,,
VAL,VAL,3066,EJT1,KRDU,KPIT,,22:48,,
MAX,MAX,8020,FRJ1,KRDU,KBOS,,22:48,,
MAX,MAX,1206,FRJ1,KRDU,KJFK,,22:50,,
TAB,TAB,5183,EJT1,KRDU,KAUS,,22:50,,
MAX,MAX,16,FRJ1,KRDU,KMCO,,22:50,,
MAX,MAX,9951,FRJ1,KRDU,KHVN,,22:56,,
MAX,MAX,9550,FRJ1,KRDU,KAUS,,22:58,,
MAX,MAX,8006,FRJ1,KRDU,KMDW,,22:58,,
TAB,TAB,4064,EJT1,KRDU,KHVN,,23:05,,
VAL,VAL,5108,FRJ1,KRDU,CYYZ,,23:18,,
TAB,TAB,9732,EJT1,KRDU,KILM,,23:28,,
VAL,VAL,5342,EJT1,KRDU,KDEN,,23:32,,
MAX,MAX,4050,FRJ1,KRDU,KJFK,,23:42,,
TAB,TAB,5587,EJT1,KRDU,KATL,,23:42,,
MAX,MAX,1688,FRJ1,KRDU,KORD,,23:44,,
DEN,DEN,6374,EJT1,KRDU,KBNA,,23:46,,
FRT,FRT,305,EJT1,KRDU,KSEA,,23:51,,
MAX,MAX,4782,FRJ1,KRDU,KJFK,,23:57,,
TAB,TAB,9834,EJT1,KRDU,KATL,,23:59,,
